point_id,gas,temperature_K,pressure_MPa,pressure_basis,salt,salt_molality,salt_composition,m_Na,m_Cl,m_K,m_Ca,m_Mg,m_SO4,source_id,reference,method,flags,water_mole_fraction_vapor,value_as_printed,unit_as_printed
CH4_mckettakatz1948_ch4_094,CH4,410.9278,20.67048149,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,mckettakatz1948_ch4,McKetta & Katz (1948),analytical_sampling,,,0.0193,y(H2O) mole fraction water in the Fh phase (Table VI)
CH4_mckettakatz1948_ch4_095,CH4,410.9278,13.78261924,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,mckettakatz1948_ch4,McKetta & Katz (1948),analytical_sampling,,,0.0253,y(H2O) mole fraction water in the Fh phase (Table VI)
CH4_mckettakatz1948_ch4_096,CH4,410.9278,20.67048149,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,mckettakatz1948_ch4,McKetta & Katz (1948),analytical_sampling,,,0.0177,y(H2O) mole fraction water in the Fh phase (Table VI)
CH4_mohammadi2004_ch4_001,CH4,282.98,1.147,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,mohammadi2004_ch4,Mohammadi et al. (2004),analytical_sampling,from_compilation,0.001143,0.001143,y_H2O mole fraction
CH4_mohammadi2004_ch4_002,CH4,283.08,1.005,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,mohammadi2004_ch4,Mohammadi et al. (2004),analytical_sampling,from_compilation,0.00124,0.00124,y_H2O mole fraction
CH4_mohammadi2004_ch4_003,CH4,283.15,1.003,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,mohammadi2004_ch4,Mohammadi et al. (2004),analytical_sampling,from_compilation,0.00126,0.00126,y_H2O mole fraction
CH4_mohammadi2004_ch4_004,CH4,288.11,1.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,mohammadi2004_ch4,Mohammadi et al. (2004),analytical_sampling,from_compilation,0.00178,0.00178,y_H2O mole fraction
CH4_mohammadi2004_ch4_005,CH4,288.15,1.005,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,mohammadi2004_ch4,Mohammadi et al. (2004),analytical_sampling,from_compilation,0.00177,0.00177,y_H2O mole fraction
CH4_mohammadi2004_ch4_006,CH4,293.01,0.51,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,mohammadi2004_ch4,Mohammadi et al. (2004),analytical_sampling,from_compilation,0.00464,0.00464,y_H2O mole fraction
CH4_mohammadi2004_ch4_007,CH4,293.01,0.992,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,mohammadi2004_ch4,Mohammadi et al. (2004),analytical_sampling,from_compilation,0.00241,0.00241,y_H2O mole fraction
CH4_mohammadi2004_ch4_008,CH4,293.01,2.051,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,mohammadi2004_ch4,Mohammadi et al. (2004),analytical_sampling,from_compilation,0.00117,0.00117,y_H2O mole fraction
CH4_mohammadi2004_ch4_009,CH4,293.11,0.99,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,mohammadi2004_ch4,Mohammadi et al. (2004),analytical_sampling,from_compilation,0.0024,0.0024,y_H2O mole fraction
CH4_mohammadi2004_ch4_010,CH4,297.97,0.563,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,mohammadi2004_ch4,Mohammadi et al. (2004),analytical_sampling,from_compilation,0.00569,0.00569,y_H2O mole fraction
CH4_mohammadi2004_ch4_011,CH4,298.0,1.697,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,mohammadi2004_ch4,Mohammadi et al. (2004),analytical_sampling,from_compilation,0.001959,0.001959,y_H2O mole fraction
CH4_mohammadi2004_ch4_012,CH4,298.01,0.608,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,mohammadi2004_ch4,Mohammadi et al. (2004),analytical_sampling,from_compilation,0.005193,0.005193,y_H2O mole fraction
CH4_mohammadi2004_ch4_013,CH4,298.01,2.846,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,mohammadi2004_ch4,Mohammadi et al. (2004),analytical_sampling,from_compilation,0.001218,0.001218,y_H2O mole fraction
CH4_mohammadi2004_ch4_014,CH4,298.11,1.01,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,mohammadi2004_ch4,Mohammadi et al. (2004),analytical_sampling,from_compilation,0.00327,0.00327,y_H2O mole fraction
CH4_mohammadi2004_ch4_015,CH4,303.11,1.03,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,mohammadi2004_ch4,Mohammadi et al. (2004),analytical_sampling,from_compilation,0.0044,0.0044,y_H2O mole fraction
CH4_mohammadi2004_ch4_016,CH4,308.11,0.99,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,mohammadi2004_ch4,Mohammadi et al. (2004),analytical_sampling,from_compilation,0.00582,0.00582,y_H2O mole fraction
CH4_mohammadi2004_ch4_017,CH4,313.12,1.09,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,mohammadi2004_ch4,Mohammadi et al. (2004),analytical_sampling,from_compilation,0.00734,0.00734,y_H2O mole fraction
CH4_olds1942_ch4_001,CH4,310.9278,13.7157401,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.000671,0.671,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_002,CH4,310.9278,13.48545522,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.000671,0.671,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_003,CH4,310.9278,20.86215573,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.00063,0.630,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_004,CH4,310.9278,20.81802929,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.000645,0.645,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_005,CH4,310.9278,8.61568835,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.001467,1.467,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_006,CH4,310.9278,8.31094009,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.001278,1.278,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_007,CH4,310.9278,41.7119009,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.000484,0.484,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_008,CH4,310.9278,34.66476977,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.000506,0.506,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_009,CH4,310.9278,27.91756057,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.000423,0.423,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_010,CH4,310.9278,62.3451507,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.000408,0.408,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_011,CH4,310.9278,55.36283028,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.000427,0.427,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_012,CH4,310.9278,48.52185239,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.000423,0.423,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_013,CH4,344.2611,68.15467295,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.001692,1.692,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_014,CH4,344.2611,41.79394851,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.00189,1.890,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_015,CH4,344.2611,35.15222909,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.002128,2.128,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_016,CH4,344.2611,28.20507194,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.002301,2.301,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_017,CH4,344.2611,21.06348263,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.002721,2.721,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_018,CH4,344.2611,14.39901052,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.003394,3.394,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_019,CH4,344.2611,9.64507557,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.004503,4.503,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_020,CH4,344.2611,6.28939734,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.006417,6.417,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_021,CH4,344.2611,2.67240781,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.01335,13.35,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_022,CH4,377.5944,27.90101315,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.007123,7.123,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_023,CH4,377.5944,20.92282959,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.008459,8.459,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_024,CH4,377.5944,13.81019827,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.0112,11.20,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_025,CH4,377.5944,6.59069822,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.02069,20.69,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_026,CH4,377.5944,68.38771573,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.004722,4.722,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_027,CH4,377.5944,62.33136118,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.00462,4.620,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_028,CH4,377.5944,54.72506526,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.005238,5.238,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_029,CH4,377.5944,48.2605411,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.005336,5.336,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_030,CH4,377.5944,41.78153794,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.005788,5.788,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_031,CH4,377.5944,35.41147195,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.006253,6.253,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_032,CH4,377.5944,62.2541399,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.004882,4.882,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_033,CH4,377.5944,55.87993706,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.004943,4.943,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_034,CH4,377.5944,9.31550618,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.01545,15.45,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_035,CH4,377.5944,2.98680873,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.04281,42.81,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_036,CH4,410.9278,68.86069606,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.01206,12.06,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_037,CH4,410.9278,62.20449765,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.01253,12.53,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_038,CH4,410.9278,55.46004636,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.01345,13.45,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_039,CH4,410.9278,48.33500447,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.01437,14.37,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_040,CH4,410.9278,42.10697047,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.01545,15.45,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_041,CH4,410.9278,35.58659878,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.01671,16.71,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_042,CH4,410.9278,28.16163497,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.01898,18.98,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_043,CH4,410.9278,14.06599376,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.03152,31.52,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_044,CH4,410.9278,9.86984465,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.04145,41.45,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_045,CH4,410.9278,6.5458823,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.05899,58.99,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_046,CH4,410.9278,3.40600996,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.11083,110.83,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_047,CH4,444.2611,34.57789583,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.03835,38.35,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
CH4_olds1942_ch4_048,CH4,444.2611,28.15956654,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,olds1942_ch4,"Olds, Sage & Lacey (1942)",analytical_sampling,,0.04384,43.84,"mole fraction of water in the dew-point gas, PRINTED as value x10^3 (Table I footnote b); banked mole fraction = printed x 1e-3"
