point_id,gas,temperature_K,pressure_MPa,pressure_basis,salt,salt_molality,salt_composition,m_Na,m_Cl,m_K,m_Ca,m_Mg,m_SO4,source_id,reference,method,flags,solubility_mole_fraction,solubility_mol_per_kgw,value_as_printed,unit_as_printed
H2S_wrightmaass1932_h2s_037,H2S,313.15,0.17531843,partial_H2S,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,wrightmaass1932_h2s,Wright & Maass (1931),unstated,,0.00229,0.12740593,0.00229,mole fraction in liquid (compiler-calc)
H2S_wrightmaass1932_h2s_038,H2S,313.15,0.23971296,partial_H2S,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,wrightmaass1932_h2s,Wright & Maass (1931),unstated,,0.00312,0.17372816,0.00312,mole fraction in liquid (compiler-calc)
H2S_wrightmaass1932_h2s_039,H2S,313.15,0.29637481,partial_H2S,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,wrightmaass1932_h2s,Wright & Maass (1931),unstated,,0.00389,0.21677081,0.00389,mole fraction in liquid (compiler-calc)
H2S_wrightmaass1932_h2s_040,H2S,313.15,0.40529888,partial_H2S,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,wrightmaass1932_h2s,Wright & Maass (1931),unstated,,0.00529,0.29520091,0.00529,mole fraction in liquid (compiler-calc)
H2S_wrightmaass1932_h2s_041,H2S,323.15,0.06271467,partial_H2S,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,wrightmaass1932_h2s,Wright & Maass (1931),unstated,,0.00071,0.039438947,0.00071,mole fraction in liquid (compiler-calc)
H2S_wrightmaass1932_h2s_042,H2S,323.15,0.12638926,partial_H2S,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,wrightmaass1932_h2s,Wright & Maass (1931),unstated,,0.00144,0.080047326,0.00144,mole fraction in liquid (compiler-calc)
H2S_wrightmaass1932_h2s_043,H2S,323.15,0.19065046,partial_H2S,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,wrightmaass1932_h2s,Wright & Maass (1931),unstated,,0.00207,0.11514067,0.00207,mole fraction in liquid (compiler-calc)
H2S_wrightmaass1932_h2s_044,H2S,323.15,0.258778,partial_H2S,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,wrightmaass1932_h2s,Wright & Maass (1931),unstated,,0.00284,0.15809276,0.00284,mole fraction in liquid (compiler-calc)
H2S_wrightmaass1932_h2s_045,H2S,323.15,0.32170599,partial_H2S,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,wrightmaass1932_h2s,Wright & Maass (1931),unstated,,0.00352,0.19607967,0.00352,mole fraction in liquid (compiler-calc)
H2S_wrightmaass1932_h2s_046,H2S,323.15,0.44129582,partial_H2S,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,wrightmaass1932_h2s,Wright & Maass (1931),unstated,,0.0048,0.26772527,0.0048,mole fraction in liquid (compiler-calc)
H2S_wrightmaass1932_h2s_047,H2S,333.15,0.06710096,partial_H2S,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,wrightmaass1932_h2s,Wright & Maass (1931),unstated,,0.00066,0.036659722,0.00066,mole fraction in liquid (compiler-calc)
H2S_wrightmaass1932_h2s_048,H2S,333.15,0.13505519,partial_H2S,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,wrightmaass1932_h2s,Wright & Maass (1931),unstated,,0.00134,0.074481025,0.00134,mole fraction in liquid (compiler-calc)
H2S_wrightmaass1932_h2s_049,H2S,333.15,0.2042493,partial_H2S,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,wrightmaass1932_h2s,Wright & Maass (1931),unstated,,0.00191,0.10622388,0.00191,mole fraction in liquid (compiler-calc)
H2S_wrightmaass1932_h2s_050,H2S,333.15,0.27517661,partial_H2S,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,wrightmaass1932_h2s,Wright & Maass (1931),unstated,,0.00263,0.14637198,0.00263,mole fraction in liquid (compiler-calc)
H2S_wrightmaass1932_h2s_051,H2S,333.15,0.3442374,partial_H2S,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,wrightmaass1932_h2s,Wright & Maass (1931),unstated,,0.00325,0.18099043,0.00325,mole fraction in liquid (compiler-calc)
H2S_wrightmaass1932_h2s_052,H2S,333.15,0.47435968,partial_H2S,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,wrightmaass1932_h2s,Wright & Maass (1931),unstated,,0.00442,0.24643626,0.00442,mole fraction in liquid (compiler-calc)
H2S_wrightmaass1932_h2s_053,H2S,278.15,0.101325,partial_H2S,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,wrightmaass1932_h2s,Wright & Maass (1931),unstated,,0.00321,0.17875568,0.00321,mole fraction in liquid (DERIVED-INTERPOLATED)
H2S_wrightmaass1932_h2s_054,H2S,278.15,0.20265,partial_H2S,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,wrightmaass1932_h2s,Wright & Maass (1931),unstated,,0.00626,0.34967136,0.00626,mole fraction in liquid (DERIVED-INTERPOLATED)
H2S_wrightmaass1932_h2s_055,H2S,278.15,0.303975,partial_H2S,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,wrightmaass1932_h2s,Wright & Maass (1931),unstated,,0.00921,0.51598434,0.00921,mole fraction in liquid (DERIVED-INTERPOLATED)
H2S_wrightmaass1932_h2s_056,H2S,283.15,0.101325,partial_H2S,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,wrightmaass1932_h2s,Wright & Maass (1931),unstated,,0.00275,0.15306897,0.00275,mole fraction in liquid (DERIVED-INTERPOLATED)
H2S_wrightmaass1932_h2s_057,H2S,283.15,0.20265,partial_H2S,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,wrightmaass1932_h2s,Wright & Maass (1931),unstated,,0.00543,0.30305606,0.00543,mole fraction in liquid (DERIVED-INTERPOLATED)
H2S_wrightmaass1932_h2s_058,H2S,283.15,0.303975,partial_H2S,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,wrightmaass1932_h2s,Wright & Maass (1931),unstated,,0.00807,0.45159696,0.00807,mole fraction in liquid (DERIVED-INTERPOLATED)
H2S_wrightmaass1932_h2s_059,H2S,288.15,0.101325,partial_H2S,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,wrightmaass1932_h2s,Wright & Maass (1931),unstated,,0.00239,0.13298284,0.00239,mole fraction in liquid (DERIVED-INTERPOLATED)
H2S_wrightmaass1932_h2s_060,H2S,288.15,0.20265,partial_H2S,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,wrightmaass1932_h2s,Wright & Maass (1931),unstated,,0.00473,0.26380239,0.00473,mole fraction in liquid (DERIVED-INTERPOLATED)
H2S_wrightmaass1932_h2s_061,H2S,288.15,0.303975,partial_H2S,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,wrightmaass1932_h2s,Wright & Maass (1931),unstated,,0.00707,0.39523854,0.00707,mole fraction in liquid (DERIVED-INTERPOLATED)
H2S_wrightmaass1932_h2s_062,H2S,293.15,0.101325,partial_H2S,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,wrightmaass1932_h2s,Wright & Maass (1931),unstated,,0.00209,0.11625547,0.00209,mole fraction in liquid (DERIVED-INTERPOLATED)
H2S_wrightmaass1932_h2s_063,H2S,293.15,0.20265,partial_H2S,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,wrightmaass1932_h2s,Wright & Maass (1931),unstated,,0.00416,0.23187945,0.00416,mole fraction in liquid (DERIVED-INTERPOLATED)
H2S_wrightmaass1932_h2s_064,H2S,293.15,0.303975,partial_H2S,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,wrightmaass1932_h2s,Wright & Maass (1931),unstated,,0.0062,0.34629897,0.0062,mole fraction in liquid (DERIVED-INTERPOLATED)
H2S_wrightmaass1932_h2s_065,H2S,298.15,0.101325,partial_H2S,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,wrightmaass1932_h2s,Wright & Maass (1931),unstated,,0.00185,0.10288082,0.00185,mole fraction in liquid (DERIVED-INTERPOLATED)
H2S_wrightmaass1932_h2s_066,H2S,298.15,0.20265,partial_H2S,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,wrightmaass1932_h2s,Wright & Maass (1931),unstated,,0.00368,0.20502531,0.00368,mole fraction in liquid (DERIVED-INTERPOLATED)
H2S_wrightmaass1932_h2s_067,H2S,298.15,0.303975,partial_H2S,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,wrightmaass1932_h2s,Wright & Maass (1931),unstated,,0.00549,0.30642323,0.00549,mole fraction in liquid (DERIVED-INTERPOLATED)
H2S_wrightmaass1932_h2s_068,H2S,303.15,0.101325,partial_H2S,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,wrightmaass1932_h2s,Wright & Maass (1931),unstated,,0.00166,0.092297113,0.00166,mole fraction in liquid (DERIVED-INTERPOLATED)
H2S_wrightmaass1932_h2s_069,H2S,303.15,0.20265,partial_H2S,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,wrightmaass1932_h2s,Wright & Maass (1931),unstated,,0.0033,0.18378412,0.0033,mole fraction in liquid (DERIVED-INTERPOLATED)
H2S_wrightmaass1932_h2s_070,H2S,303.15,0.303975,partial_H2S,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,wrightmaass1932_h2s,Wright & Maass (1931),unstated,,0.00492,0.2744515,0.00492,mole fraction in liquid (DERIVED-INTERPOLATED)
H2S_wrightmaass1932_h2s_071,H2S,313.15,0.101325,partial_H2S,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,wrightmaass1932_h2s,Wright & Maass (1931),unstated,,0.00136,0.075594196,0.00136,mole fraction in liquid (DERIVED-INTERPOLATED)
H2S_wrightmaass1932_h2s_072,H2S,313.15,0.20265,partial_H2S,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,wrightmaass1932_h2s,Wright & Maass (1931),unstated,,0.00271,0.15083646,0.00271,mole fraction in liquid (DERIVED-INTERPOLATED)
H2S_wrightmaass1932_h2s_073,H2S,313.15,0.303975,partial_H2S,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,wrightmaass1932_h2s,Wright & Maass (1931),unstated,,0.00404,0.22516349,0.00404,mole fraction in liquid (DERIVED-INTERPOLATED)
H2S_wrightmaass1932_h2s_074,H2S,323.15,0.101325,partial_H2S,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,wrightmaass1932_h2s,Wright & Maass (1931),unstated,,0.00116,0.064464492,0.00116,mole fraction in liquid (DERIVED-INTERPOLATED)
H2S_wrightmaass1932_h2s_075,H2S,323.15,0.20265,partial_H2S,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,wrightmaass1932_h2s,Wright & Maass (1931),unstated,,0.00228,0.12684831,0.00228,mole fraction in liquid (DERIVED-INTERPOLATED)
H2S_wrightmaass1932_h2s_076,H2S,323.15,0.303975,partial_H2S,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,wrightmaass1932_h2s,Wright & Maass (1931),unstated,,0.0034,0.18937234,0.0034,mole fraction in liquid (DERIVED-INTERPOLATED)
H2S_wrightmaass1932_h2s_077,H2S,333.15,0.101325,partial_H2S,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,wrightmaass1932_h2s,Wright & Maass (1931),unstated,,0.00102,0.056676351,0.00102,mole fraction in liquid (DERIVED-INTERPOLATED)
H2S_wrightmaass1932_h2s_078,H2S,333.15,0.20265,partial_H2S,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,wrightmaass1932_h2s,Wright & Maass (1931),unstated,,0.00199,0.11068192,0.00199,mole fraction in liquid (DERIVED-INTERPOLATED)
H2S_wrightmaass1932_h2s_079,H2S,333.15,0.303975,partial_H2S,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,wrightmaass1932_h2s,Wright & Maass (1931),unstated,,0.00296,0.16479257,0.00296,mole fraction in liquid (DERIVED-INTERPOLATED)
H2S_xia2000_h2s_001,H2S,313.15,0.3312,total,mixed,0.492,"Na2SO4 (per-ion mol/kg water: Na 0.984, SO4 0.492)",0.984000,0.000000,0.000000,0.000000,0.000000,0.492000,xia2000_h2s,"Xia, Perez-Salado Kamps, Rumpf & Maurer (2000) -- CET Communications piece",synthetic_visual,,0.0030890597,0.172,0.172,"m-bar H2S (mol H2S per kg water, molality)"
H2S_xia2000_h2s_002,H2S,313.15,1.013,total,mixed,0.492,"Na2SO4 (per-ion mol/kg water: Na 0.984, SO4 0.492)",0.984000,0.000000,0.000000,0.000000,0.000000,0.492000,xia2000_h2s,"Xia, Perez-Salado Kamps, Rumpf & Maurer (2000) -- CET Communications piece",synthetic_visual,,0.0094401284,0.529,0.529,"m-bar H2S (mol H2S per kg water, molality)"
H2S_xia2000_h2s_003,H2S,313.15,1.653,total,mixed,0.492,"Na2SO4 (per-ion mol/kg water: Na 0.984, SO4 0.492)",0.984000,0.000000,0.000000,0.000000,0.000000,0.492000,xia2000_h2s,"Xia, Perez-Salado Kamps, Rumpf & Maurer (2000) -- CET Communications piece",synthetic_visual,,0.015431449,0.87,0.870,"m-bar H2S (mol H2S per kg water, molality)"
H2S_xia2000_h2s_004,H2S,313.15,1.719,total,mixed,0.492,"Na2SO4 (per-ion mol/kg water: Na 0.984, SO4 0.492)",0.984000,0.000000,0.000000,0.000000,0.000000,0.492000,xia2000_h2s,"Xia, Perez-Salado Kamps, Rumpf & Maurer (2000) -- CET Communications piece",synthetic_visual,,0.01600741,0.903,0.903,"m-bar H2S (mol H2S per kg water, molality)"
H2S_xia2000_h2s_005,H2S,313.15,1.756,total,mixed,0.492,"Na2SO4 (per-ion mol/kg water: Na 0.984, SO4 0.492)",0.984000,0.000000,0.000000,0.000000,0.000000,0.492000,xia2000_h2s,"Xia, Perez-Salado Kamps, Rumpf & Maurer (2000) -- CET Communications piece",synthetic_visual,,0.016234119,0.916,0.916,"m-bar H2S (mol H2S per kg water, molality)"
H2S_xia2000_h2s_006,H2S,313.15,1.98,total,mixed,0.492,"Na2SO4 (per-ion mol/kg water: Na 0.984, SO4 0.492)",0.984000,0.000000,0.000000,0.000000,0.000000,0.492000,xia2000_h2s,"Xia, Perez-Salado Kamps, Rumpf & Maurer (2000) -- CET Communications piece",synthetic_visual,,0.01842605,1.042,1.042,"m-bar H2S (mol H2S per kg water, molality)"
H2S_xia2000_h2s_007,H2S,313.15,2.822,total,mixed,0.492,"Na2SO4 (per-ion mol/kg water: Na 0.984, SO4 0.492)",0.984000,0.000000,0.000000,0.000000,0.000000,0.492000,xia2000_h2s,"Xia, Perez-Salado Kamps, Rumpf & Maurer (2000) -- CET Communications piece",synthetic_visual,,0.025388744,1.446,1.446,"m-bar H2S (mol H2S per kg water, molality)"
H2S_xia2000_h2s_008,H2S,313.15,2.823,total,mixed,0.492,"Na2SO4 (per-ion mol/kg water: Na 0.984, SO4 0.492)",0.984000,0.000000,0.000000,0.000000,0.000000,0.492000,xia2000_h2s,"Xia, Perez-Salado Kamps, Rumpf & Maurer (2000) -- CET Communications piece",synthetic_visual,,0.026175267,1.492,1.492,"m-bar H2S (mol H2S per kg water, molality)"
H2S_xia2000_h2s_009,H2S,313.15,2.822,total,mixed,0.492,"Na2SO4 (per-ion mol/kg water: Na 0.984, SO4 0.492)",0.984000,0.000000,0.000000,0.000000,0.000000,0.492000,xia2000_h2s,"Xia, Perez-Salado Kamps, Rumpf & Maurer (2000) -- CET Communications piece",synthetic_visual,,0.027062853,1.544,1.544,"m-bar H2S (mol H2S per kg water, molality)"
H2S_xia2000_h2s_010,H2S,313.15,2.824,total,mixed,0.492,"Na2SO4 (per-ion mol/kg water: Na 0.984, SO4 0.492)",0.984000,0.000000,0.000000,0.000000,0.000000,0.492000,xia2000_h2s,"Xia, Perez-Salado Kamps, Rumpf & Maurer (2000) -- CET Communications piece",synthetic_visual,,0.027965845,1.597,1.597,"m-bar H2S (mol H2S per kg water, molality)"
H2S_xia2000_h2s_011,H2S,313.15,2.834,total,mixed,0.492,"Na2SO4 (per-ion mol/kg water: Na 0.984, SO4 0.492)",0.984000,0.000000,0.000000,0.000000,0.000000,0.492000,xia2000_h2s,"Xia, Perez-Salado Kamps, Rumpf & Maurer (2000) -- CET Communications piece",synthetic_visual,,0.02869723,1.64,1.640,"m-bar H2S (mol H2S per kg water, molality)"
H2S_xia2000_h2s_012,H2S,333.15,0.4576,total,mixed,0.492,"Na2SO4 (per-ion mol/kg water: Na 0.984, SO4 0.492)",0.984000,0.000000,0.000000,0.000000,0.000000,0.492000,xia2000_h2s,"Xia, Perez-Salado Kamps, Rumpf & Maurer (2000) -- CET Communications piece",synthetic_visual,,0.0030711552,0.171,0.171,"m-bar H2S (mol H2S per kg water, molality)"
H2S_xia2000_h2s_013,H2S,333.15,1.186,total,mixed,0.492,"Na2SO4 (per-ion mol/kg water: Na 0.984, SO4 0.492)",0.984000,0.000000,0.000000,0.000000,0.000000,0.492000,xia2000_h2s,"Xia, Perez-Salado Kamps, Rumpf & Maurer (2000) -- CET Communications piece",synthetic_visual,,0.0082720857,0.463,0.463,"m-bar H2S (mol H2S per kg water, molality)"
