point_id,gas,temperature_K,pressure_MPa,pressure_basis,salt,salt_molality,salt_composition,m_Na,m_Cl,m_K,m_Ca,m_Mg,m_SO4,source_id,reference,method,flags,gas2,gas2_mole_fraction_feed,solubility_mole_fraction,solubility_mol_per_kgw,value_as_printed,unit_as_printed
C2H6_tabasinejad2011_c2c4_017,C2H6,478.2,69.43,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,tabasinejad2011_c2c4,"Tabasinejad, Moore, Mehta, Van Fraassen & Barzin (2011, JCED)",gravimetric,,,,,,0.0574,"y_H2O (mole fraction water, measured) in the vapour of synthetic gas mixture BG I (Table 2; mixture composition per Table 1: CH4 0.96 / C2H6 0.030 / C3H8 0.0100)"
C2H6_tabasinejad2011_c2c4_018,C2H6,478.2,104.3,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,tabasinejad2011_c2c4,"Tabasinejad, Moore, Mehta, Van Fraassen & Barzin (2011, JCED)",gravimetric,,,,,,0.0480,"y_H2O (mole fraction water, measured) in the vapour of synthetic gas mixture BG I (Table 2; mixture composition per Table 1: CH4 0.96 / C2H6 0.030 / C3H8 0.0100)"
C2H6_tabasinejad2011_c2c4_019,C2H6,478.2,132.57,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,tabasinejad2011_c2c4,"Tabasinejad, Moore, Mehta, Van Fraassen & Barzin (2011, JCED)",gravimetric,,,,,,0.0434,"y_H2O (mole fraction water, measured) in the vapour of synthetic gas mixture BG I (Table 2; mixture composition per Table 1: CH4 0.96 / C2H6 0.030 / C3H8 0.0100)"
C2H6_tabasinejad2011_c2c4_020,C2H6,422.6,3.74,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,tabasinejad2011_c2c4,"Tabasinejad, Moore, Mehta, Van Fraassen & Barzin (2011, JCED)",gravimetric,,,,,,0.134,"y_H2O (mole fraction water, measured) in the vapour of synthetic gas mixture BG II (Table 2; mixture composition per Table 1: CH4 0.96 / C2H6 0.030 / C3H8 0.0100)"
C2H6_tabasinejad2011_c2c4_021,C2H6,422.6,7.09,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,tabasinejad2011_c2c4,"Tabasinejad, Moore, Mehta, Van Fraassen & Barzin (2011, JCED)",gravimetric,,,,,,0.074,"y_H2O (mole fraction water, measured) in the vapour of synthetic gas mixture BG II (Table 2; mixture composition per Table 1: CH4 0.96 / C2H6 0.030 / C3H8 0.0100)"
C2H6_tabasinejad2011_c2c4_022,C2H6,422.6,14.95,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,tabasinejad2011_c2c4,"Tabasinejad, Moore, Mehta, Van Fraassen & Barzin (2011, JCED)",gravimetric,,,,,,0.041,"y_H2O (mole fraction water, measured) in the vapour of synthetic gas mixture BG II (Table 2; mixture composition per Table 1: CH4 0.96 / C2H6 0.030 / C3H8 0.0100)"
C2H6_tabasinejad2011_c2c4_023,C2H6,422.6,20.79,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,tabasinejad2011_c2c4,"Tabasinejad, Moore, Mehta, Van Fraassen & Barzin (2011, JCED)",gravimetric,,,,,,0.029,"y_H2O (mole fraction water, measured) in the vapour of synthetic gas mixture BG II (Table 2; mixture composition per Table 1: CH4 0.96 / C2H6 0.030 / C3H8 0.0100)"
C2H6_tabasinejad2011_c2c4_024,C2H6,422.6,28.06,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,tabasinejad2011_c2c4,"Tabasinejad, Moore, Mehta, Van Fraassen & Barzin (2011, JCED)",gravimetric,,,,,,0.025,"y_H2O (mole fraction water, measured) in the vapour of synthetic gas mixture BG II (Table 2; mixture composition per Table 1: CH4 0.96 / C2H6 0.030 / C3H8 0.0100)"
C2H6_tabasinejad2011_c2c4_025,C2H6,422.6,34.61,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,tabasinejad2011_c2c4,"Tabasinejad, Moore, Mehta, Van Fraassen & Barzin (2011, JCED)",gravimetric,,,,,,0.023,"y_H2O (mole fraction water, measured) in the vapour of synthetic gas mixture BG II (Table 2; mixture composition per Table 1: CH4 0.96 / C2H6 0.030 / C3H8 0.0100)"
C2H6_tabasinejad2011_c2c4_026,C2H6,422.6,41.43,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,tabasinejad2011_c2c4,"Tabasinejad, Moore, Mehta, Van Fraassen & Barzin (2011, JCED)",gravimetric,,,,,,0.0208,"y_H2O (mole fraction water, measured) in the vapour of synthetic gas mixture BG II (Table 2; mixture composition per Table 1: CH4 0.96 / C2H6 0.030 / C3H8 0.0100)"
C2H6_tabasinejad2011_c2c4_027,C2H6,422.6,69.41,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,tabasinejad2011_c2c4,"Tabasinejad, Moore, Mehta, Van Fraassen & Barzin (2011, JCED)",gravimetric,,,,,,0.0166,"y_H2O (mole fraction water, measured) in the vapour of synthetic gas mixture BG II (Table 2; mixture composition per Table 1: CH4 0.96 / C2H6 0.030 / C3H8 0.0100)"
C2H6_tabasinejad2011_c2c4_028,C2H6,422.6,102.18,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,tabasinejad2011_c2c4,"Tabasinejad, Moore, Mehta, Van Fraassen & Barzin (2011, JCED)",gravimetric,,,,,,0.0147,"y_H2O (mole fraction water, measured) in the vapour of synthetic gas mixture BG II (Table 2; mixture composition per Table 1: CH4 0.96 / C2H6 0.030 / C3H8 0.0100)"
C2H6_tabasinejad2011_c2c4_029,C2H6,422.6,132.65,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,tabasinejad2011_c2c4,"Tabasinejad, Moore, Mehta, Van Fraassen & Barzin (2011, JCED)",gravimetric,,,,,,0.0130,"y_H2O (mole fraction water, measured) in the vapour of synthetic gas mixture BG II (Table 2; mixture composition per Table 1: CH4 0.96 / C2H6 0.030 / C3H8 0.0100)"
C2H6_tabasinejad2011_c2c4_030,C2H6,478.5,3.76,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,tabasinejad2011_c2c4,"Tabasinejad, Moore, Mehta, Van Fraassen & Barzin (2011, JCED)",gravimetric,,,,,,0.475,"y_H2O (mole fraction water, measured) in the vapour of synthetic gas mixture BG II (Table 2; mixture composition per Table 1: CH4 0.96 / C2H6 0.030 / C3H8 0.0100)"
C2H6_tabasinejad2011_c2c4_031,C2H6,478.5,7.21,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,tabasinejad2011_c2c4,"Tabasinejad, Moore, Mehta, Van Fraassen & Barzin (2011, JCED)",gravimetric,,,,,,0.282,"y_H2O (mole fraction water, measured) in the vapour of synthetic gas mixture BG II (Table 2; mixture composition per Table 1: CH4 0.96 / C2H6 0.030 / C3H8 0.0100)"
C2H6_tabasinejad2011_c2c4_032,C2H6,478.5,14.13,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,tabasinejad2011_c2c4,"Tabasinejad, Moore, Mehta, Van Fraassen & Barzin (2011, JCED)",gravimetric,,,,,,0.163,"y_H2O (mole fraction water, measured) in the vapour of synthetic gas mixture BG II (Table 2; mixture composition per Table 1: CH4 0.96 / C2H6 0.030 / C3H8 0.0100)"
C2H6_tabasinejad2011_c2c4_033,C2H6,478.5,21.38,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,tabasinejad2011_c2c4,"Tabasinejad, Moore, Mehta, Van Fraassen & Barzin (2011, JCED)",gravimetric,,,,,,0.117,"y_H2O (mole fraction water, measured) in the vapour of synthetic gas mixture BG II (Table 2; mixture composition per Table 1: CH4 0.96 / C2H6 0.030 / C3H8 0.0100)"
C2H6_tabasinejad2011_c2c4_034,C2H6,478.5,28.18,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,tabasinejad2011_c2c4,"Tabasinejad, Moore, Mehta, Van Fraassen & Barzin (2011, JCED)",gravimetric,,,,,,0.096,"y_H2O (mole fraction water, measured) in the vapour of synthetic gas mixture BG II (Table 2; mixture composition per Table 1: CH4 0.96 / C2H6 0.030 / C3H8 0.0100)"
C2H6_tabasinejad2011_c2c4_035,C2H6,478.5,35.04,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,tabasinejad2011_c2c4,"Tabasinejad, Moore, Mehta, Van Fraassen & Barzin (2011, JCED)",gravimetric,,,,,,0.082,"y_H2O (mole fraction water, measured) in the vapour of synthetic gas mixture BG II (Table 2; mixture composition per Table 1: CH4 0.96 / C2H6 0.030 / C3H8 0.0100)"
C2H6_tabasinejad2011_c2c4_036,C2H6,478.5,41.81,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,tabasinejad2011_c2c4,"Tabasinejad, Moore, Mehta, Van Fraassen & Barzin (2011, JCED)",gravimetric,,,,,,0.074,"y_H2O (mole fraction water, measured) in the vapour of synthetic gas mixture BG II (Table 2; mixture composition per Table 1: CH4 0.96 / C2H6 0.030 / C3H8 0.0100)"
C2H6_tabasinejad2011_c2c4_037,C2H6,478.5,70.21,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,tabasinejad2011_c2c4,"Tabasinejad, Moore, Mehta, Van Fraassen & Barzin (2011, JCED)",gravimetric,,,,,,0.0568,"y_H2O (mole fraction water, measured) in the vapour of synthetic gas mixture BG II (Table 2; mixture composition per Table 1: CH4 0.96 / C2H6 0.030 / C3H8 0.0100)"
C2H6_tabasinejad2011_c2c4_038,C2H6,478.5,103.37,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,tabasinejad2011_c2c4,"Tabasinejad, Moore, Mehta, Van Fraassen & Barzin (2011, JCED)",gravimetric,,,,,,0.0489,"y_H2O (mole fraction water, measured) in the vapour of synthetic gas mixture BG II (Table 2; mixture composition per Table 1: CH4 0.96 / C2H6 0.030 / C3H8 0.0100)"
C2H6_tabasinejad2011_c2c4_039,C2H6,478.5,130.08,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,tabasinejad2011_c2c4,"Tabasinejad, Moore, Mehta, Van Fraassen & Barzin (2011, JCED)",gravimetric,,,,,,0.0430,"y_H2O (mole fraction water, measured) in the vapour of synthetic gas mixture BG II (Table 2; mixture composition per Table 1: CH4 0.96 / C2H6 0.030 / C3H8 0.0100)"
C3H8_amirijafari1972_c2c4_001,C3H8,377.5944,4.5850134,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,amirijafari1972_c2c4,Amirijafari & Campbell 1972,analytical_sampling,,,,1.9e-05,0.0010546791,0.019,X3: mole fraction of hydrocarbon in water x 10^3
C3H8_amirijafari1972_c2c4_002,C3H8,377.5944,14.2376732,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,amirijafari1972_c2c4,Amirijafari & Campbell 1972,analytical_sampling,,,,3.2e-05,0.0017763248,0.032,X3: mole fraction of hydrocarbon in water x 10^3
C3H8_amirijafari1972_c2c4_003,C3H8,377.5944,20.78769235,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,amirijafari1972_c2c4,Amirijafari & Campbell 1972,analytical_sampling,,,,4.1e-05,0.0022759366,0.041,X3: mole fraction of hydrocarbon in water x 10^3
C3H8_amirijafari1972_c2c4_004,C3H8,377.5944,27.68244935,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,amirijafari1972_c2c4,Amirijafari & Campbell 1972,analytical_sampling,,,,4.2e-05,0.0023314496,0.042,X3: mole fraction of hydrocarbon in water x 10^3
C3H8_amirijafari1972_c2c4_005,C3H8,377.5944,34.57720636,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,amirijafari1972_c2c4,Amirijafari & Campbell 1972,analytical_sampling,,,,3.9e-05,0.002164911,0.039,X3: mole fraction of hydrocarbon in water x 10^3
C3H8_amirijafari1972_c2c4_006,C3H8,377.5944,4.5850134,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,amirijafari1972_c2c4,Amirijafari & Campbell 1972,analytical_sampling,,,,4.8e-05,0.0026645298,0.048,X3: mole fraction of hydrocarbon in water x 10^3
C3H8_amirijafari1972_c2c4_007,C3H8,377.5944,14.2376732,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,amirijafari1972_c2c4,Amirijafari & Campbell 1972,analytical_sampling,,,,8.6e-05,0.0047741307,0.086,X3: mole fraction of hydrocarbon in water x 10^3
C3H8_amirijafari1972_c2c4_008,C3H8,377.5944,20.78769235,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,amirijafari1972_c2c4,Amirijafari & Campbell 1972,analytical_sampling,,,,0.000102,0.0056624317,0.102,X3: mole fraction of hydrocarbon in water x 10^3
C3H8_amirijafari1972_c2c4_009,C3H8,377.5944,27.68244935,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,amirijafari1972_c2c4,Amirijafari & Campbell 1972,analytical_sampling,,,,0.000111,0.0061621134,0.111,X3: mole fraction of hydrocarbon in water x 10^3
C3H8_amirijafari1972_c2c4_010,C3H8,377.5944,34.57720636,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,amirijafari1972_c2c4,Amirijafari & Campbell 1972,analytical_sampling,,,,0.000123,0.0068283698,0.123,X3: mole fraction of hydrocarbon in water x 10^3
C3H8_amirijafari1972_c2c4_011,C3H8,344.2611,34.473785,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,amirijafari1972_c2c4,Amirijafari & Campbell 1972,analytical_sampling,,,,0.000198,0.010992835,0.198,X3: mole fraction of hydrocarbon in water x 10^3
C3H8_amirijafari1972_c2c4_012,C3H8,360.9278,34.473785,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,amirijafari1972_c2c4,Amirijafari & Campbell 1972,analytical_sampling,,,,0.000206,0.011437081,0.206,X3: mole fraction of hydrocarbon in water x 10^3
C3H8_amirijafari1972_c2c4_013,C3H8,377.5944,34.473785,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,amirijafari1972_c2c4,Amirijafari & Campbell 1972,analytical_sampling,,,,0.000225,0.012492195,0.225,X3: mole fraction of hydrocarbon in water x 10^3
C3H8_amirijafari1972_c2c4_014,C3H8,377.5944,4.5850134,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,amirijafari1972_c2c4,Amirijafari & Campbell 1972,analytical_sampling,,,,8.3e-05,0.0046075774,0.083,X3: mole fraction of hydrocarbon in water x 10^3
C3H8_amirijafari1972_c2c4_015,C3H8,377.5944,14.2376732,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,amirijafari1972_c2c4,Amirijafari & Campbell 1972,analytical_sampling,,,,0.000161,0.0089382872,0.161,X3: mole fraction of hydrocarbon in water x 10^3
C3H8_amirijafari1972_c2c4_016,C3H8,377.5944,20.78769235,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,amirijafari1972_c2c4,Amirijafari & Campbell 1972,analytical_sampling,,,,0.000161,0.0089382872,0.161,X3: mole fraction of hydrocarbon in water x 10^3
C3H8_amirijafari1972_c2c4_017,C3H8,377.5944,27.68244935,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,amirijafari1972_c2c4,Amirijafari & Campbell 1972,analytical_sampling,,,,0.000205,0.01138155,0.205,X3: mole fraction of hydrocarbon in water x 10^3
C3H8_amirijafari1972_c2c4_018,C3H8,377.5944,4.5850134,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,amirijafari1972_c2c4,Amirijafari & Campbell 1972,analytical_sampling,,,,4e-05,0.0022204238,0.040,X3: mole fraction of hydrocarbon in water x 10^3
C3H8_amirijafari1972_c2c4_019,C3H8,377.5944,14.2376732,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,amirijafari1972_c2c4,Amirijafari & Campbell 1972,analytical_sampling,,,,5.6e-05,0.003108643,0.056,X3: mole fraction of hydrocarbon in water x 10^3
C3H8_amirijafari1972_c2c4_020,C3H8,377.5944,20.78769235,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,amirijafari1972_c2c4,Amirijafari & Campbell 1972,analytical_sampling,,,,7.9e-05,0.004385508,0.079,X3: mole fraction of hydrocarbon in water x 10^3
C3H8_amirijafari1972_c2c4_021,C3H8,377.5944,27.68244935,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,amirijafari1972_c2c4,Amirijafari & Campbell 1972,analytical_sampling,,,,8.7e-05,0.0048296487,0.087,X3: mole fraction of hydrocarbon in water x 10^3
C3H8_amirijafari1972_c2c4_022,C3H8,377.5944,34.57720636,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,amirijafari1972_c2c4,Amirijafari & Campbell 1972,analytical_sampling,,,,9.9e-05,0.0054958731,0.099,X3: mole fraction of hydrocarbon in water x 10^3
C3H8_amirijafari1972_c2c4_023,C3H8,377.5944,4.5850134,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,amirijafari1972_c2c4,Amirijafari & Campbell 1972,analytical_sampling,,,,0.000216,0.011992399,0.216,X3: mole fraction of hydrocarbon in water x 10^3
C3H8_amirijafari1972_c2c4_024,C3H8,377.5944,14.2376732,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,amirijafari1972_c2c4,Amirijafari & Campbell 1972,analytical_sampling,,,,0.000348,0.019323639,0.348,X3: mole fraction of hydrocarbon in water x 10^3
C3H8_amirijafari1972_c2c4_025,C3H8,377.5944,20.78769235,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,amirijafari1972_c2c4,Amirijafari & Campbell 1972,analytical_sampling,,,,0.000427,0.023712201,0.427,X3: mole fraction of hydrocarbon in water x 10^3
C3H8_amirijafari1972_c2c4_026,C3H8,377.5944,27.68244935,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,amirijafari1972_c2c4,Amirijafari & Campbell 1972,analytical_sampling,,,,0.000461,0.025601162,0.461,X3: mole fraction of hydrocarbon in water x 10^3
C3H8_amirijafari1972_c2c4_027,C3H8,377.5944,34.57720636,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,amirijafari1972_c2c4,Amirijafari & Campbell 1972,analytical_sampling,,,,0.000607,0.033714047,0.607,X3: mole fraction of hydrocarbon in water x 10^3
C3H8_forte2013_c2c4_001,C3H8,311.1,1.67,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,forte2013_c2c4,Forte et al. (2013),chromatography,,CO2,,,,0.9538,"x1 propane in phase I (propane-rich) (NOT an aqueous phase; x2_CO2=0.0394, x3_H2O=0.0068)"
C3H8_forte2013_c2c4_002,C3H8,311.1,1.67,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,forte2013_c2c4,Forte et al. (2013),chromatography,,CO2,,,,0.8045,"x1 propane in phase II (CO2-rich) (NOT an aqueous phase; x2_CO2=0.1885, x3_H2O=0.0070)"
C3H8_forte2013_c2c4_003,C3H8,311.1,1.67,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,forte2013_c2c4,Forte et al. (2013),chromatography,,CO2,,0.00035,0.019434733,3.5e-4,"x1 propane in the water-rich phase (ternary propane+CO2+water; x2_CO2=0.0015, x3_H2O=0.9982)"
C3H8_forte2013_c2c4_004,C3H8,311.1,3.47,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,forte2013_c2c4,Forte et al. (2013),chromatography,,CO2,,,,0.7313,"x1 propane in phase I (propane-rich) (NOT an aqueous phase; x2_CO2=0.2650, x3_H2O=0.0037)"
C3H8_forte2013_c2c4_005,C3H8,311.1,3.48,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,forte2013_c2c4,Forte et al. (2013),chromatography,,CO2,,,,0.4108,"x1 propane in phase II (CO2-rich) (NOT an aqueous phase; x2_CO2=0.5855, x3_H2O=0.0037)"
C3H8_forte2013_c2c4_006,C3H8,311.1,3.48,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,forte2013_c2c4,Forte et al. (2013),chromatography,,CO2,,0.0003,0.016657509,3.0e-4,"x1 propane in the water-rich phase (ternary propane+CO2+water; x2_CO2=0.0077, x3_H2O=0.9920)"
C3H8_forte2013_c2c4_007,C3H8,311.1,4.97,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,forte2013_c2c4,Forte et al. (2013),chromatography,,CO2,,,,0.5024,"x1 propane in phase I (propane-rich) (NOT an aqueous phase; x2_CO2=0.4928, x3_H2O=0.0048)"
C3H8_forte2013_c2c4_008,C3H8,311.1,4.96,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,forte2013_c2c4,Forte et al. (2013),chromatography,,CO2,,,,0.2905,"x1 propane in phase II (CO2-rich) (NOT an aqueous phase; x2_CO2=0.7072, x3_H2O=0.0024)"
C3H8_forte2013_c2c4_009,C3H8,311.1,4.98,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,forte2013_c2c4,Forte et al. (2013),chromatography,,CO2,,0.00027,0.014991308,2.7e-4,"x1 propane in the water-rich phase (ternary propane+CO2+water; x2_CO2=0.0126, x3_H2O=0.9872)"
C3H8_forte2013_c2c4_010,C3H8,311.1,6.43,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,forte2013_c2c4,Forte et al. (2013),chromatography,,CO2,,,,0.2671,"x1 propane in phase I (propane-rich) (NOT an aqueous phase; x2_CO2=0.7282, x3_H2O=0.0047)"
C3H8_forte2013_c2c4_011,C3H8,311.1,6.44,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,forte2013_c2c4,Forte et al. (2013),chromatography,,CO2,,,,0.2141,"x1 propane in phase II (CO2-rich) (NOT an aqueous phase; x2_CO2=0.7838, x3_H2O=0.0022)"
C3H8_forte2013_c2c4_012,C3H8,311.1,6.43,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,forte2013_c2c4,Forte et al. (2013),chromatography,,CO2,,0.0002,0.011103895,2.0e-4,"x1 propane in the water-rich phase (ternary propane+CO2+water; x2_CO2=0.0162, x3_H2O=0.9836)"
C3H8_forte2013_c2c4_013,C3H8,323.01,1.86,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,forte2013_c2c4,Forte et al. (2013),chromatography,,CO2,,,,0.9789,"x1 propane in phase I (propane-rich) (NOT an aqueous phase; x2_CO2=0.0135, x3_H2O=0.0076)"
C3H8_forte2013_c2c4_014,C3H8,323.01,1.86,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,forte2013_c2c4,Forte et al. (2013),chromatography,,CO2,,,,0.9445,"x1 propane in phase II (CO2-rich) (NOT an aqueous phase; x2_CO2=0.0456, x3_H2O=0.0098)"
C3H8_forte2013_c2c4_015,C3H8,323.01,1.86,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,forte2013_c2c4,Forte et al. (2013),chromatography,,CO2,,0.00043,0.023878868,4.3e-4,"x1 propane in the water-rich phase (ternary propane+CO2+water; x2_CO2=0.0005, x3_H2O=0.9991)"
C3H8_forte2013_c2c4_016,C3H8,323.01,3.02,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,forte2013_c2c4,Forte et al. (2013),chromatography,,CO2,,,,0.8605,"x1 propane in phase I (propane-rich) (NOT an aqueous phase; x2_CO2=0.1330, x3_H2O=0.0066)"
C3H8_forte2013_c2c4_017,C3H8,323.01,3.02,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,forte2013_c2c4,Forte et al. (2013),chromatography,,CO2,,,,0.6270,"x1 propane in phase II (CO2-rich) (NOT an aqueous phase; x2_CO2=0.3677, x3_H2O=0.0054)"
C3H8_forte2013_c2c4_018,C3H8,323.01,3.02,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,forte2013_c2c4,Forte et al. (2013),chromatography,,CO2,,0.00044,0.024434435,4.4e-4,"x1 propane in the water-rich phase (ternary propane+CO2+water; x2_CO2=0.0039, x3_H2O=0.9956)"
C3H8_forte2013_c2c4_019,C3H8,323.01,4.44,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,forte2013_c2c4,Forte et al. (2013),chromatography,,CO2,,,,0.6947,"x1 propane in phase I (propane-rich) (NOT an aqueous phase; x2_CO2=0.2990, x3_H2O=0.0063)"
